BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,JPY,JPY,EUR,EUR-SWAP,JPY,JPY-SWAP,Foreign Exchange,EUR,-0.009874275,Foreign Exchange Model,Spot_JPY-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,KRW,KRW,EUR,EUR-SWAP,KRW,KRW-SWAP,Foreign Exchange,EUR,-0.000690348,Foreign Exchange Model,Spot_KRW-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,MXN,MXN,EUR,EUR-SWAP,MXN,MXN-SWAP,Foreign Exchange,EUR,-0.058676636,Foreign Exchange Model,Spot_MXN-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,MYR,MYR,EUR,EUR-SWAP,MYR,MYR-SWAP,Foreign Exchange,EUR,-0.248607985,Foreign Exchange Model,Spot_MYR-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,NOK,NOK,EUR,EUR-SWAP,NOK,NOK-SWAP,Foreign Exchange,EUR,-0.132601215,Foreign Exchange Model,Spot_NOK-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,NZD,NZD,EUR,EUR-SWAP,NZD,NZD-SWAP,Foreign Exchange,EUR,-0.633211181,Foreign Exchange Model,Spot_NZD-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,PEN,PEN,EUR,EUR-SWAP,PEN,PEN-SWAP,Foreign Exchange,EUR,-0.295783633,Foreign Exchange Model,Spot_PEN-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,PLN,PLN,EUR,EUR-SWAP,PLN,PLN-SWAP,Foreign Exchange,EUR,-0.236217313,Foreign Exchange Model,Spot_PLN-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,RON,RON,EUR,EUR-SWAP,RON,RON-SWAP,Foreign Exchange,EUR,-0.224745637,Foreign Exchange Model,Spot_RON-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,RUB,RUB,EUR,EUR-SWAP,RUB,RUB-SWAP,Foreign Exchange,EUR,-0.024307291,Foreign Exchange Model,Spot_RUB-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,SEK,SEK,EUR,EUR-SWAP,SEK,SEK-SWAP,Foreign Exchange,EUR,-0.114145166,Foreign Exchange Model,Spot_SEK-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,THB,THB,EUR,EUR-SWAP,THB,THB-SWAP,Foreign Exchange,EUR,-0.024964058,Foreign Exchange Model,Spot_THB-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,TRY,TRY,EUR,EUR-SWAP,TRY,TRY-SWAP,Foreign Exchange,EUR,-0.435832159,Foreign Exchange Model,Spot_TRY-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,TWD,TWD,EUR,EUR-SWAP,TWD,TWD-SWAP,Foreign Exchange,EUR,-0.026451259,Foreign Exchange Model,Spot_TWD-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,UDI,UDI,EUR,EUR-SWAP,UDI,UDI-SWAP,Foreign Exchange,EUR,-0.278164547,Foreign Exchange Model,Spot_UDI-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,USD,USD,EUR,EUR-SWAP,USD,USD-SWAP,Foreign Exchange,EUR,-0.788115224,Foreign Exchange Model,Spot_USD-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,ZEU,ZEU,EUR,EUR-SWAP,ZEU,ZEU-SWAP,Foreign Exchange,EUR,-115.38,Foreign Exchange Model,Spot_ZEU-HistoricalRates
BAS,Foreign ExchangeSPEC,Foreign ExchangeSPEC,Foreign Exchange,UVR,UVR,EUR,EUR-SWAP,UVR,UVR-SWAP,Foreign Exchange,EUR,-0.089097381,Foreign Exchange Model,Spot_UVR-HistoricalRates
