Maturity,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5
19/05/2010,0.370692,0.31205,0.258436,0.214275,0.188593,0.326452,0.29349,0.263382,0.236691,0.215331,0.32125,0.29584,0.272688,0.25169,0.233537
18/05/2010,0.343597,0.287145,0.235861,0.194336,0.169902,0.310898,0.278645,0.249068,0.222669,0.201406,0.30883,0.283677,0.260586,0.239439,0.22096
17/05/2010,0.346238,0.290014,0.238848,0.196967,0.171882,0.312363,0.280182,0.250637,0.224201,0.202782,0.309997,0.284888,0.261819,0.240661,0.222123
14/05/2010,0.340571,0.284415,0.233498,0.192031,0.16779,0.309296,0.277087,0.247592,0.221213,0.199921,0.30722,0.282106,0.259087,0.237991,0.219542
12/05/2010,0.332148,0.275793,0.224955,0.184365,0.161373,0.303985,0.271567,0.241933,0.215614,0.194734,0.303852,0.278632,0.255548,0.234427,0.216037
11/05/2010,0.357385,0.301265,0.250337,0.20899,0.18467,0.32352,0.291057,0.261303,0.234817,0.213413,0.322093,0.29681,0.273616,0.252404,0.233826
10/05/2010,0.353579,0.299589,0.250931,0.211318,0.187697,0.323855,0.291763,0.262388,0.236174,0.21484,0.323397,0.298156,0.275006,0.253779,0.235104
07/05/2010,0.370315,0.317982,0.270466,0.230556,0.20475,0.335332,0.30405,0.275317,0.249337,0.227499,0.332919,0.308001,0.285072,0.263907,0.245032
06/05/2010,0.336586,0.285148,0.239119,0.202086,0.180267,0.310873,0.279953,0.251798,0.22671,0.206361,0.311646,0.286931,0.26432,0.243599,0.225413
05/05/2010,0.326738,0.275049,0.228936,0.19234,0.17121,0.301853,0.270861,0.242663,0.217623,0.197565,0.303226,0.278492,0.255863,0.235138,0.217026
04/05/2010,0.318744,0.266666,0.220389,0.184361,0.164223,0.295446,0.264305,0.236047,0.211107,0.19146,0.297081,0.272251,0.249571,0.228882,0.21096
03/05/2010,0.310128,0.25741,0.210852,0.175355,0.156301,0.289647,0.258311,0.229982,0.205124,0.185861,0.29243,0.267471,0.244725,0.224032,0.20623
30/04/2010,0.310128,0.25741,0.210852,0.175355,0.156301,0.289647,0.258311,0.229982,0.205124,0.185861,0.29243,0.267471,0.244725,0.224032,0.20623
29/04/2010,0.304184,0.251336,0.204859,0.169718,0.150717,0.285328,0.253808,0.225332,0.200447,0.181407,0.288573,0.263455,0.240573,0.219796,0.202025
28/04/2010,0.306226,0.254693,0.209089,0.173872,0.153404,0.287984,0.256452,0.227917,0.20294,0.183699,0.290942,0.265798,0.242803,0.221894,0.203955
27/04/2010,0.29899,0.248542,0.203464,0.169168,0.150278,0.28458,0.253503,0.225336,0.200748,0.181929,0.288562,0.263334,0.24063,0.220028,0.202407
26/04/2010,0.289079,0.237477,0.192375,0.159481,0.142566,0.276515,0.24551,0.217622,0.193601,0.175771,0.281245,0.255877,0.23328,0.212987,0.195978
23/04/2010,0.289707,0.238195,0.193159,0.159873,0.142615,0.276671,0.245725,0.217893,0.193809,0.175779,0.281152,0.255819,0.233269,0.21297,0.195886
22/04/2010,0.291425,0.240572,0.195976,0.162711,0.144978,0.277448,0.246894,0.219379,0.195533,0.177544,0.281631,0.256663,0.234413,0.214377,0.197462
21/04/2010,0.286168,0.235158,0.190675,0.157849,0.140723,0.273645,0.243201,0.215894,0.192313,0.174688,0.27841,0.25359,0.231569,0.211782,0.195143
20/04/2010,0.28231,0.231194,0.186784,0.15461,0.138107,0.271332,0.240795,0.213442,0.189924,0.172535,0.276488,0.25158,0.229495,0.209693,0.193125
19/04/2010,0.285954,0.235459,0.191571,0.159197,0.142492,0.273594,0.243404,0.216384,0.193083,0.17566,0.278272,0.253691,0.231935,0.212417,0.196018
16/04/2010,0.282365,0.231823,0.188014,0.155638,0.138894,0.270693,0.240507,0.213523,0.190198,0.172746,0.27549,0.250901,0.229168,0.20964,0.193216
15/04/2010,0.275609,0.225006,0.181251,0.149939,0.133725,0.266589,0.236324,0.209263,0.186048,0.168986,0.272156,0.247508,0.225686,0.206143,0.189832
14/04/2010,0.275847,0.225637,0.182113,0.1509,0.134371,0.266511,0.236321,0.20926,0.18603,0.168921,0.271984,0.247374,0.225522,0.205935,0.189563
13/04/2010,0.277249,0.226862,0.183212,0.151997,0.135911,0.267153,0.236999,0.209968,0.186696,0.169455,0.272448,0.247861,0.226032,0.206441,0.190027
12/04/2010,0.276919,0.226496,0.182831,0.151719,0.135716,0.266876,0.236706,0.209662,0.186408,0.169223,0.272226,0.247628,0.225787,0.206198,0.189805
09/04/2010,0.276462,0.226152,0.182547,0.151411,0.13518,0.266745,0.236608,0.209577,0.186304,0.169061,0.272065,0.247487,0.225648,0.206048,0.189633
08/04/2010,0.279961,0.229977,0.186472,0.15475,0.137777,0.269083,0.239065,0.212079,0.188728,0.171213,0.274065,0.24957,0.22777,0.208153,0.191625
07/04/2010,0.277736,0.227089,0.183772,0.152128,0.13529,0.267386,0.237324,0.210352,0.186987,0.169469,0.272717,0.248166,0.226369,0.206737,0.190189
06/04/2010,0.276483,0.225838,0.182483,0.151281,0.13467,0.266628,0.236539,0.209522,0.186208,0.168858,0.272074,0.247512,0.225671,0.206038,0.18955
01/04/2010,0.277186,0.22658,0.183259,0.151919,0.135119,0.26706,0.237007,0.209999,0.186667,0.169256,0.272414,0.24788,0.226044,0.206405,0.189892
31/03/2010,0.280088,0.229927,0.186775,0.154942,0.137383,0.269279,0.239355,0.212386,0.188973,0.171284,0.274041,0.249646,0.227891,0.20828,0.191705
30/03/2010,0.279696,0.229589,0.186607,0.154773,0.137389,0.268613,0.238966,0.212321,0.18919,0.171683,0.273255,0.24923,0.22789,0.208679,0.19244
29/03/2010,0.279315,0.228647,0.185358,0.154425,0.138595,0.268235,0.238291,0.211502,0.188576,0.171708,0.272906,0.248682,0.227239,0.208118,0.192216
